phase,cell_id,U_norm,taskset_index,generation_seed,taskset_id,exact_e0,e0_index,request_id,analysis_id,analysis_variant,initial_solver_status,retry_solver_status,final_solver_status,certification_status,taskset_proven,first_failed_priority,candidate_vector,task_status_vector,candidate_found_task_count,certified_task_count,checked_w_count,checked_h_count,checked_q_count,envelope_calls,worker_startup_seconds,solver_wall_seconds,solver_cpu_seconds,serialization_seconds,deserialization_seconds,transport_and_exit_seconds,total_wall_seconds,timeout,numeric_error,internal_error,not_applicable,dependency_status,dominance_status,source_vector_hash,target_carry_in_vector_hash,task_input_hash
SCREENING,U0.4-E0=1360181973072000001/16000000000000000000,0.4,0,1593532496,v93-p3-screening-u0-t00-54c35eaa9f43,1360181973072000001/16000000000000000000,1,6e7bda30a9fe3fa1a8b69e22936d2760c29d8356b4e2dd28ded469d6f5521738,3091618ec70460cfaf8cf7983a9fd0240960aa20ea9e85719f29082587f33f32,CW_THETA_CW,COMPLETED,,COMPLETED,CERTIFIED_TASKSET,True,,"[[""0"",4],[""1"",6],[""2"",12],[""3"",4],[""4"",39],[""5"",37],[""6"",83],[""7"",31],[""8"",48],[""9"",47]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",10,10,142,10,311,311,0.002466994,10.227417192,10.227114110,0.000293858,0.000350235,0.001881263,10.232409542,False,False,False,False,NOT_CHECKED,NOT_APPLICABLE,,,5be92f155a38c803d293d7d0d5ad42f2dfea56499aa9f6161decb29780c25675
SCREENING,U0.4-E0=1360181973072000001/16000000000000000000,0.4,0,1593532496,v93-p3-screening-u0-t00-54c35eaa9f43,1360181973072000001/16000000000000000000,1,1ddd67a5ce150a9d0358776a240a093050cb913740abf972a6758658c12be810,c0769bc9dc7836f8a1dbb56040c1ea8e058d3e97d3511f1729eaf0b7a82995d3,LOC_THETA_CW,COMPLETED,,COMPLETED,CERTIFIED_TASKSET,True,,"[[""0"",4],[""1"",6],[""2"",12],[""3"",4],[""4"",39],[""5"",37],[""6"",83],[""7"",31],[""8"",48],[""9"",47]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",10,10,142,10,311,311,0.002170143,10.356240474,10.355978916,0.000290060,0.000446678,0.001715540,10.360862895,False,False,False,False,VALID,SATISFIED,b9dc7545bfe9febaf5dca45d3780f553b93fb0e7c343380ad277c3d232b81ec4,b9dc7545bfe9febaf5dca45d3780f553b93fb0e7c343380ad277c3d232b81ec4,5be92f155a38c803d293d7d0d5ad42f2dfea56499aa9f6161decb29780c25675
SCREENING,U0.4-E0=1360181973072000001/16000000000000000000,0.4,0,1593532496,v93-p3-screening-u0-t00-54c35eaa9f43,1360181973072000001/16000000000000000000,1,f7326964da09e867640fdfd35cf573540d8c6d18448ee81a95d42a4cce8aabb5,c9af659c93f5142e07d4822ec0cc0bb064c382772478cfe6aafc9d542fe7fc0d,LOC_THETA_LOC,COMPLETED,,COMPLETED,CERTIFIED_TASKSET,True,,"[[""0"",4],[""1"",6],[""2"",12],[""3"",4],[""4"",39],[""5"",37],[""6"",83],[""7"",31],[""8"",48],[""9"",47]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",10,10,142,10,311,311,0.002441622,10.237424038,10.237166767,0.000254524,0.000374552,0.001724429,10.242219165,False,False,False,False,NOT_CHECKED,NOT_APPLICABLE,,,5be92f155a38c803d293d7d0d5ad42f2dfea56499aa9f6161decb29780c25675
SCREENING,U0.4-E0=1360181973072000001/16000000000000000000,0.4,1,475610821,v93-p3-screening-u0-t01-c29599608520,1360181973072000001/16000000000000000000,1,3a67eb5bbbab5bbfd331b5df7f7c9f6ff569ff54cfc5674a70d98b0c964d2773,7cfb3458c5b542787b4d68499cba1b63ef7e9e37c937774cecfa316b06715de9,CW_D,TIMEOUT,TIMEOUT,TIMEOUT,NOT_CERTIFIED,False,7,"[[""0"",10],[""1"",10],[""2"",6],[""3"",8],[""4"",16],[""5"",26],[""6"",31],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""TIMEOUT"",""NOT_CERTIFIED""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",7,0,123,101,3733,3733,0.002283216,90.005861394,90.004006485,0.000265244,0.000378068,0.001557304,90.010345226,True,False,False,False,NOT_CHECKED,NOT_CHECKED,b55f58630db142d855f2bb81776c972d6b4f646de9e3aecb7753fff384ca335a,,cfaa1349937b3bda248a60157e80f31b466297a1b81bb1b9eef547a362e11b6e
SCREENING,U0.4-E0=1360181973072000001/16000000000000000000,0.4,1,475610821,v93-p3-screening-u0-t01-c29599608520,1360181973072000001/16000000000000000000,1,1d3bbd9d192897e79123889dfb7a0949d8ba6a074f2f8c9dda8917a06a47d3ba,978a2aa34c35649eb86e5c497658a8ff8a615f076a7d1bb82331524c61358338,LOC_D,TIMEOUT,TIMEOUT,TIMEOUT,NOT_CERTIFIED,False,7,"[[""0"",10],[""1"",10],[""2"",6],[""3"",8],[""4"",16],[""5"",26],[""6"",31],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""TIMEOUT"",""NOT_CERTIFIED""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",7,0,120,72,2855,2855,0.002325232,90.024961191,90.022735573,0.000304829,0.000384009,0.001660919,90.029636180,True,False,False,False,NOT_CHECKED,NOT_CHECKED,b55f58630db142d855f2bb81776c972d6b4f646de9e3aecb7753fff384ca335a,,cfaa1349937b3bda248a60157e80f31b466297a1b81bb1b9eef547a362e11b6e
SCREENING,U0.4-E0=1360181973072000001/16000000000000000000,0.4,1,475610821,v93-p3-screening-u0-t01-c29599608520,1360181973072000001/16000000000000000000,1,1d88b9f677337af7ac6f2627cd2063db6e3036d8641963f81d143589d9315620,3b5078bc4bd1e21ce01aa53a3c77de7e4ae532e71743d88671425596004c9b5a,CW_THETA_CW,TIMEOUT,TIMEOUT,TIMEOUT,NOT_CERTIFIED,False,7,"[[""0"",10],[""1"",10],[""2"",6],[""3"",8],[""4"",10],[""5"",17],[""6"",19],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""TIMEOUT"",""NOT_CERTIFIED""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",7,0,77,74,2875,2875,0.002209346,90.086837246,90.084978678,0.000339314,0.000652900,0.002377320,90.092416126,True,False,False,False,NOT_CHECKED,NOT_CHECKED,,,cfaa1349937b3bda248a60157e80f31b466297a1b81bb1b9eef547a362e11b6e
SCREENING,U0.4-E0=1360181973072000001/16000000000000000000,0.4,1,475610821,v93-p3-screening-u0-t01-c29599608520,1360181973072000001/16000000000000000000,1,81f278a4428f2c7e72fa34e5e300f620d03710cf0a8d3d62376e205bc9c2bb71,7474edc2503734980ffeabbf380003544b52e06641a8329283503db271cb6b40,LOC_THETA_CW,NOT_APPLICABLE_DEPENDENCY,,NOT_APPLICABLE_DEPENDENCY,NOT_APPLICABLE,False,,"[[""0"",null],[""1"",null],[""2"",null],[""3"",null],[""4"",null],[""5"",null],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""1"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""2"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""3"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""4"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""5"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""6"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""7"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""8"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""9"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""]]",0,0,0,0,0,0,0.002223493,0.001568459,0.001560604,0.000250866,0.000367218,0.001174381,0.005584417,False,False,False,True,INVALID,NOT_APPLICABLE,,,cfaa1349937b3bda248a60157e80f31b466297a1b81bb1b9eef547a362e11b6e
SCREENING,U0.4-E0=1360181973072000001/16000000000000000000,0.4,1,475610821,v93-p3-screening-u0-t01-c29599608520,1360181973072000001/16000000000000000000,1,cb200d1d4baa099a3d85b86b6039b620119cdbee27164b21f088f428e6c179b4,273bd193b9c2b183ed6c3978c12b90bbf9941fc33f857657d987e8265eb68e6f,LOC_THETA_LOC,TIMEOUT,TIMEOUT,TIMEOUT,NOT_CERTIFIED,False,7,"[[""0"",10],[""1"",10],[""2"",6],[""3"",8],[""4"",10],[""5"",17],[""6"",19],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""TIMEOUT"",""NOT_CERTIFIED""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",7,0,73,43,1916,1916,0.002314275,90.086108452,90.083491685,0.000307574,0.000405840,0.001703225,90.090839366,True,False,False,False,NOT_CHECKED,NOT_CHECKED,,,cfaa1349937b3bda248a60157e80f31b466297a1b81bb1b9eef547a362e11b6e
SCREENING,U0.4-E0=1360181973072000001/16000000000000000000,0.4,2,369054888,v93-p3-screening-u0-t02-a8e4a787ad29,1360181973072000001/16000000000000000000,1,b8b14f1c3e28894b59f47a79f1bffddf161508bf5d21c5de813104f35a903076,5c30b3a25ca35978ae09b4bcb648afaf7cb3b2873cb594f12b4973aec2337b73,CW_D,TIMEOUT,TIMEOUT,TIMEOUT,NOT_CERTIFIED,False,9,"[[""0"",1],[""1"",1],[""2"",38],[""3"",11],[""4"",12],[""5"",32],[""6"",25],[""7"",53],[""8"",64],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""9"",""TIMEOUT"",""NOT_CERTIFIED""]]",9,0,226,746,48782,48782,0.002272477,90.002004156,90.000639525,0.000409658,0.000484861,0.001913570,90.007084722,True,False,False,False,NOT_CHECKED,NOT_CHECKED,aa00db3c5981a284850d929616b3616482733537f8bfa5cc276843c7dc1292bb,,ea6b7582d983aa53e5b3b56f99e13409ea06c679129bcd34a927d5f41fd6d831
SCREENING,U0.4-E0=1360181973072000001/16000000000000000000,0.4,2,369054888,v93-p3-screening-u0-t02-a8e4a787ad29,1360181973072000001/16000000000000000000,1,3b5d4e427bad0e7b466d60d80e15cb2e2a8c8b7da09decc087a62c0c1ca21b7a,100e1f4390544ac772521fdde9b4f72912938a6b124be3467013269ae76af22c,LOC_D,TIMEOUT,TIMEOUT,TIMEOUT,NOT_CERTIFIED,False,9,"[[""0"",1],[""1"",1],[""2"",38],[""3"",11],[""4"",12],[""5"",32],[""6"",25],[""7"",53],[""8"",64],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""9"",""TIMEOUT"",""NOT_CERTIFIED""]]",9,0,213,368,37910,37910,0.002282948,90.004361152,90.002946350,0.000406181,0.000487516,0.001824616,90.009362413,True,False,False,False,NOT_CHECKED,NOT_CHECKED,aa00db3c5981a284850d929616b3616482733537f8bfa5cc276843c7dc1292bb,,ea6b7582d983aa53e5b3b56f99e13409ea06c679129bcd34a927d5f41fd6d831
SCREENING,U0.4-E0=1360181973072000001/16000000000000000000,0.4,2,369054888,v93-p3-screening-u0-t02-a8e4a787ad29,1360181973072000001/16000000000000000000,1,2d316da232c4e3f7db08c1f1b7ac8bfa71c3bfbaa9f5b074441dba8fe839ab92,3f0be690f087ee88d38c6f3bb0010c66931a32794fe7ba27fba3e2eeaaffcefb,CW_THETA_CW,COMPLETED,,COMPLETED,CERTIFIED_TASKSET,True,,"[[""0"",1],[""1"",1],[""2"",38],[""3"",11],[""4"",11],[""5"",30],[""6"",13],[""7"",40],[""8"",37],[""9"",80]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",10,10,92,10,262,262,0.002235172,3.275624679,3.275463775,0.000305240,0.000456467,0.001726143,3.280347701,False,False,False,False,NOT_CHECKED,NOT_APPLICABLE,,,ea6b7582d983aa53e5b3b56f99e13409ea06c679129bcd34a927d5f41fd6d831
SCREENING,U0.4-E0=1360181973072000001/16000000000000000000,0.4,2,369054888,v93-p3-screening-u0-t02-a8e4a787ad29,1360181973072000001/16000000000000000000,1,f011d07366dd58e1928f025d5e53a7c2efa54336a5c45a269792f60e9862aa5c,adf36f4841c512b4e3aef1533971a029860808d3867beb64285207fce9a6fe48,LOC_THETA_CW,COMPLETED,,COMPLETED,CERTIFIED_TASKSET,True,,"[[""0"",1],[""1"",1],[""2"",38],[""3"",11],[""4"",11],[""5"",30],[""6"",13],[""7"",40],[""8"",37],[""9"",80]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",10,10,92,10,262,262,0.002354453,3.324651966,3.324542984,0.000279742,0.000466857,0.001727776,3.329480794,False,False,False,False,VALID,SATISFIED,813023dea3bd018e3cda4e8145cc9f5a05d2b1018d7b3f6fa2e062fb2417388e,813023dea3bd018e3cda4e8145cc9f5a05d2b1018d7b3f6fa2e062fb2417388e,ea6b7582d983aa53e5b3b56f99e13409ea06c679129bcd34a927d5f41fd6d831
SCREENING,U0.4-E0=1360181973072000001/16000000000000000000,0.4,2,369054888,v93-p3-screening-u0-t02-a8e4a787ad29,1360181973072000001/16000000000000000000,1,2a9f61c2b3deacedd4e6556f858471d67a94777b5142116dc7095651820ca199,bc8cddd6339577a3e2c0b870adc71b419eeed4b366e61fab886a44ee78ce0065,LOC_THETA_LOC,COMPLETED,,COMPLETED,CERTIFIED_TASKSET,True,,"[[""0"",1],[""1"",1],[""2"",38],[""3"",11],[""4"",11],[""5"",30],[""6"",13],[""7"",40],[""8"",37],[""9"",80]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",10,10,92,10,262,262,0.002609477,3.259583443,3.259475620,0.000286134,0.000470253,0.001628247,3.264577554,False,False,False,False,NOT_CHECKED,NOT_APPLICABLE,,,ea6b7582d983aa53e5b3b56f99e13409ea06c679129bcd34a927d5f41fd6d831
SCREENING,U0.4-E0=1360181973072000001/16000000000000000000,0.4,3,219032706,v93-p3-screening-u0-t03-f286b87437b4,1360181973072000001/16000000000000000000,1,18316c8f2e888896396f38f5be506d486a0be142b6b008cbf2c5900f0ac18be9,5fff7d2343b7772444c6cdbb57ba610413e235ae390f14193b7434c0e3f39aeb,CW_D,TIMEOUT,TIMEOUT,TIMEOUT,NOT_CERTIFIED,False,5,"[[""0"",7],[""1"",29],[""2"",2],[""3"",10],[""4"",6],[""5"",null],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""TIMEOUT"",""NOT_CERTIFIED""],[""6"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""7"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",5,0,29,73,2415,2415,0.008727542,90.027976752,90.026118836,0.000531340,0.001618464,0.002988308,90.041842406,True,False,False,False,NOT_CHECKED,NOT_CHECKED,7d4155e051e1f9f422c3b98a97c0299bd5b51c7f1cc048b191e115e6579fb5bc,,a59f18b1dda1ac04bc845e587d67a0afa56869eda711d9633ff0eccf3dd35046
SCREENING,U0.4-E0=1360181973072000001/16000000000000000000,0.4,3,219032706,v93-p3-screening-u0-t03-f286b87437b4,1360181973072000001/16000000000000000000,1,e9227d5cf3dbc71ac910523537a472e0b5844801afa4547532ba4970e810cfbb,2c21632433b97efed266e96a5cf3ef9bc6bc59b7dc770aacbbac5987a7fe35fa,LOC_D,TIMEOUT,TIMEOUT,TIMEOUT,NOT_CERTIFIED,False,5,"[[""0"",7],[""1"",29],[""2"",2],[""3"",10],[""4"",6],[""5"",null],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""TIMEOUT"",""NOT_CERTIFIED""],[""6"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""7"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",5,0,29,80,2641,2641,0.002378018,90.024406772,90.022670764,0.000424977,0.000618345,0.001657220,90.029485332,True,False,False,False,NOT_CHECKED,NOT_CHECKED,7d4155e051e1f9f422c3b98a97c0299bd5b51c7f1cc048b191e115e6579fb5bc,,a59f18b1dda1ac04bc845e587d67a0afa56869eda711d9633ff0eccf3dd35046
SCREENING,U0.4-E0=1360181973072000001/16000000000000000000,0.4,3,219032706,v93-p3-screening-u0-t03-f286b87437b4,1360181973072000001/16000000000000000000,1,2d575dd245b1713f0e56c838808f4babcccbb33d886bbe1b919cb041bde99788,96e228510563a55610ea7d41fbd9f8c668c4ba28ba1100eafe3ba262d76767e7,CW_THETA_CW,COMPLETED,,COMPLETED,CERTIFIED_TASKSET,True,,"[[""0"",7],[""1"",29],[""2"",2],[""3"",10],[""4"",4],[""5"",39],[""6"",14],[""7"",29],[""8"",34],[""9"",38]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",10,10,86,10,206,206,0.002480851,2.693035215,2.692942895,0.000301703,0.000524937,0.001657671,2.698000377,False,False,False,False,NOT_CHECKED,NOT_APPLICABLE,,,a59f18b1dda1ac04bc845e587d67a0afa56869eda711d9633ff0eccf3dd35046
