candidate_id,exact_e0,numerator,denominator,origins,covered_intervals,covered_tasksets,covered_tasks,covered_relations,covered_variants,covered_U_0_4_intervals,covered_U_0_4_tasksets,covered_U_0_6_intervals,covered_U_0_6_tasksets,representation_cost,minimum_distance_to_selected,selected,selection_rank
E0C00144,32685373407000001563/2000000000000000000000,32685373407000001563,2000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,38,3,5,2,4,30,1,7,1,42,,False,
E0C00145,16350562071000000629/1000000000000000000000,16350562071000000629,1000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,37,3,5,2,4,30,1,6,1,42,,False,
E0C00146,6557249723400000119/400000000000000000000,6557249723400000119,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,35,3,5,2,4,28,1,6,1,40,,False,
E0C00147,3292912369800000093/200000000000000000000,3292912369800000093,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,36,3,5,2,4,29,1,6,1,40,,False,
E0C00148,33025498941000000867/2000000000000000000000,33025498941000000867,2000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,37,4,6,2,4,29,1,7,2,42,,False,
E0C00149,13247849584800000317/800000000000000000000,13247849584800000317,800000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,38,4,6,2,4,30,1,7,2,41,,False,
E0C00150,33171749454000000341/2000000000000000000000,33171749454000000341,2000000000000000000000,INTERVAL_MIDPOINT,38,4,6,2,4,30,1,7,2,42,,False,
E0C00151,13283249452800000351/800000000000000000000,13283249452800000351,800000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,37,3,5,2,4,30,1,7,2,41,,False,
E0C00152,6665024528400000191/400000000000000000000,6665024528400000191,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,38,3,5,2,4,31,1,7,2,40,,False,
E0C00153,1671862443000000029/100000000000000000000,1671862443000000029,100000000000000000000,INTERVAL_MIDPOINT,39,3,5,2,4,32,1,7,2,40,,False,
E0C00154,16754998776000000491/1000000000000000000000,16754998776000000491,1000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,39,3,5,2,4,32,1,7,2,42,,False,
E0C00155,33647247387000002109/2000000000000000000000,33647247387000002109,2000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,40,3,5,2,4,33,1,7,2,42,,False,
E0C00156,6740549604600000557/400000000000000000000,6740549604600000557,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,41,3,5,2,4,33,1,8,2,40,,False,
E0C00157,1053210876562500087/62500000000000000000,1053210876562500087,62500000000000000000,INTERVAL_MIDPOINT,41,3,5,2,4,33,1,8,2,39,,False,
E0C00158,421879663837500021/25000000000000000000,421879663837500021,25000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,40,3,5,2,4,33,1,7,2,38,,False,
E0C00159,67629747606000001581/4000000000000000000000,67629747606000001581,4000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,41,3,5,2,4,34,1,7,2,42,,False,
E0C00160,67806746898000001761/4000000000000000000000,67806746898000001761,4000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,42,4,6,2,4,34,1,7,2,42,,False,
E0C00161,849393745800000019/50000000000000000000,849393745800000019,50000000000000000000,INTERVAL_MIDPOINT,43,4,6,2,4,35,1,7,2,38,,False,
E0C00162,42479997566250001/2500000000000000000,42479997566250001,2500000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,43,4,6,2,4,35,1,7,2,36,,False,
E0C00163,3408037332300000073/200000000000000000000,3408037332300000073,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,42,4,6,2,4,34,1,7,2,40,,False,
E0C00164,34163999874000000611/2000000000000000000000,34163999874000000611,2000000000000000000000,INTERVAL_MIDPOINT,43,4,6,2,4,35,1,7,2,42,,False,
E0C00165,34176748467000000677/2000000000000000000000,34176748467000000677,2000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,43,4,6,2,4,35,1,7,2,42,,False,
E0C00166,267128901328125003/15625000000000000000,267128901328125003,15625000000000000000,INTERVAL_MIDPOINT,44,4,6,2,4,36,1,7,2,38,,False,
E0C00167,34265248101000000767/2000000000000000000000,34265248101000000767,2000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,44,4,6,2,4,36,1,7,2,42,,False,
E0C00168,17180811609000000347/1000000000000000000000,17180811609000000347,1000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,45,4,6,2,4,37,1,7,2,42,,False,
E0C00169,68874749478000000809/4000000000000000000000,68874749478000000809,4000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,44,4,6,2,4,36,1,7,2,42,,False,
E0C00170,34457998740000000619/2000000000000000000000,34457998740000000619,2000000000000000000000,INTERVAL_MIDPOINT,44,4,6,2,4,36,1,7,2,42,,False,
E0C00171,13804049452800000317/800000000000000000000,13804049452800000317,800000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,43,3,5,2,4,36,1,7,2,41,,False,
E0C00172,17309623506000000551/1000000000000000000000,17309623506000000551,1000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,44,3,5,2,4,37,1,7,2,42,,False,
E0C00173,17356123506000001111/1000000000000000000000,17356123506000001111,1000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,45,3,5,2,4,38,1,7,2,42,,False,
E0C00174,347234978670000029/20000000000000000000,347234978670000029,20000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,46,3,5,2,4,38,1,8,2,38,,False,
E0C00175,17361748947000001443/1000000000000000000000,17361748947000001443,1000000000000000000000,INTERVAL_MIDPOINT,46,3,5,2,4,38,1,8,2,42,,False,
E0C00176,868874988300000007/50000000000000000000,868874988300000007,50000000000000000000,INTERVAL_MIDPOINT,45,3,5,2,4,38,1,7,2,38,,False,
E0C00177,34794749088000001873/2000000000000000000000,34794749088000001873,2000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,45,3,5,2,4,38,1,7,2,42,,False,
E0C00178,34827748614000000661/2000000000000000000000,34827748614000000661,2000000000000000000000,INTERVAL_MIDPOINT,45,3,5,2,4,38,1,7,2,42,,False,
E0C00179,17439936760500000567/1000000000000000000000,17439936760500000567,1000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,46,4,6,2,4,38,1,7,2,42,,False,
E0C00180,17463186760500000427/1000000000000000000000,17463186760500000427,1000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,47,4,6,2,4,39,1,7,2,42,,False,
E0C00181,35014873131000000931/2000000000000000000000,35014873131000000931,2000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,46,3,5,2,4,39,1,6,1,42,,False,
E0C00182,35173871727000001161/2000000000000000000000,35173871727000001161,2000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,47,3,5,2,4,40,1,6,1,42,,False,
E0C00183,7039499696400000143/400000000000000000000,7039499696400000143,400000000000000000000,INTERVAL_MIDPOINT,47,3,5,2,4,40,1,6,1,40,,False,
E0C00184,7042649856000000083/400000000000000000000,7042649856000000083,400000000000000000000,INTERVAL_MIDPOINT,47,3,5,2,4,40,1,6,1,40,,False,
E0C00185,1767937331100000059/100000000000000000000,1767937331100000059,100000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,48,3,5,2,4,41,1,6,1,40,,False,
E0C00186,88859053815000003/5000000000000000000,88859053815000003,5000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,49,3,5,2,4,42,1,6,1,36,,False,
E0C00187,35567248344000000761/2000000000000000000000,35567248344000000761,2000000000000000000000,INTERVAL_MIDPOINT,49,3,5,2,4,42,1,6,1,42,,False,
E0C00188,3565574790300000083/200000000000000000000,3565574790300000083,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,50,3,5,2,4,43,1,6,1,40,,False,
E0C00189,17839687144500000187/1000000000000000000000,17839687144500000187,1000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,49,3,5,2,4,42,1,6,1,42,,False,
E0C00190,71385749478000000239/4000000000000000000000,71385749478000000239,4000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,48,3,5,2,4,41,1,6,1,42,,False,
E0C00191,71435997084000003389/4000000000000000000000,71435997084000003389,4000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,49,4,6,2,4,42,2,6,1,42,,False,
E0C00192,17872123852500001507/1000000000000000000000,17872123852500001507,1000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,50,4,6,2,4,42,2,7,1,42,,False,
E0C00193,35744247732000003/2000000000000000000,35744247732000003,2000000000000000000,INTERVAL_MIDPOINT,50,4,6,2,4,42,2,7,1,36,,False,
E0C00194,1789199855100000099/100000000000000000000,1789199855100000099,100000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,49,4,6,2,4,42,2,6,1,40,,False,
E0C00195,895893745800000027/50000000000000000000,895893745800000027,50000000000000000000,INTERVAL_MIDPOINT,50,4,6,2,4,43,2,6,1,38,,False,
E0C00196,35837999874000000011/2000000000000000000000,35837999874000000011,2000000000000000000000,INTERVAL_MIDPOINT,50,4,6,2,4,43,2,6,1,42,,False,
E0C00197,1792031132100000043/100000000000000000000,1792031132100000043,100000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,50,4,6,2,4,43,2,6,1,40,,False,
E0C00198,71841749154000000421/4000000000000000000000,71841749154000000421,4000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,51,4,6,2,4,44,2,6,1,42,,False,
E0C00199,7187399640000000159/400000000000000000000,7187399640000000159,400000000000000000000,INTERVAL_MIDPOINT,51,4,6,2,4,44,2,6,1,40,,False,
E0C00200,71987246508000001191/4000000000000000000000,71987246508000001191,4000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,50,3,5,2,4,43,1,6,1,42,,False,
E0C00201,1441334923320000029/80000000000000000000,1441334923320000029,80000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,51,3,5,2,4,44,1,6,1,39,,False,
E0C00202,3612187265700000081/200000000000000000000,3612187265700000081,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,50,3,5,2,4,43,1,6,1,40,,False,
E0C00203,9058499796000000109/500000000000000000000,9058499796000000109,500000000000000000000,INTERVAL_MIDPOINT,51,3,5,2,4,44,1,6,1,40,,False,
E0C00204,36283121106000001281/2000000000000000000000,36283121106000001281,2000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,51,3,5,2,4,44,1,6,1,42,,False,
E0C00205,36306748050000000829/2000000000000000000000,36306748050000000829,2000000000000000000000,INTERVAL_MIDPOINT,51,3,5,2,4,44,1,6,1,42,,False,
E0C00206,9106687363500000079/500000000000000000000,9106687363500000079,500000000000000000000,INTERVAL_MIDPOINT,52,3,5,2,4,45,1,6,1,40,,False,
E0C00207,72914996304000001223/4000000000000000000000,72914996304000001223,4000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,52,3,5,2,4,45,1,6,1,42,,False,
E0C00208,73091995428000001407/4000000000000000000000,73091995428000001407,4000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,54,4,7,2,4,47,2,6,1,42,,False,
E0C00209,572449182328125019/31250000000000000000,572449182328125019,31250000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,55,4,7,2,4,48,2,6,1,38,,False,
E0C00210,36676497894000000861/2000000000000000000000,36676497894000000861,2000000000000000000000,INTERVAL_MIDPOINT,55,4,7,2,4,48,2,6,1,42,,False,
E0C00211,36733123002000001143/2000000000000000000000,36733123002000001143,2000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,56,5,8,2,4,48,2,7,2,42,,False,
E0C00212,7350749324400000473/400000000000000000000,7350749324400000473,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,57,5,8,2,4,49,2,7,2,40,,False,
E0C00213,36764997537000003117/2000000000000000000000,36764997537000003117,2000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,58,5,8,2,4,49,2,8,2,42,,False,
E0C00214,3676499756400000311/200000000000000000000,3676499756400000311,200000000000000000000,INTERVAL_MIDPOINT,58,5,8,2,4,49,2,8,2,40,,False,
E0C00215,36791998941000001857/2000000000000000000000,36791998941000001857,2000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,57,5,8,2,4,49,2,7,2,42,,False,
E0C00216,36814499874000000011/2000000000000000000000,36814499874000000011,2000000000000000000000,INTERVAL_MIDPOINT,56,4,7,2,4,49,2,7,2,42,,False,
E0C00217,7373849515200000241/400000000000000000000,7373849515200000241,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,56,4,7,2,4,49,2,7,2,40,,False,
E0C00218,74019745194000001461/4000000000000000000000,74019745194000001461,4000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,57,4,7,2,4,50,2,7,2,42,,False,
E0C00219,7409249546400000181/400000000000000000000,7409249546400000181,400000000000000000000,INTERVAL_MIDPOINT,57,4,7,2,4,50,2,7,2,40,,False,
E0C00220,74212495878000001311/4000000000000000000000,74212495878000001311,4000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,55,3,5,2,4,48,1,7,2,42,,False,
E0C00221,7441499108400000277/400000000000000000000,7441499108400000277,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,56,3,5,2,4,49,1,7,2,40,,False,
E0C00222,7450949816400000093/400000000000000000000,7450949816400000093,400000000000000000000,INTERVAL_MIDPOINT,56,3,5,2,4,49,1,7,2,40,,False,
E0C00223,3731962197000000101/200000000000000000000,3731962197000000101,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,57,3,5,2,4,50,1,7,2,40,,False,
E0C00224,7483199464200000189/400000000000000000000,7483199464200000189,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,56,3,5,2,4,49,1,7,2,40,,False,
E0C00225,7483199512800000189/400000000000000000000,7483199512800000189,400000000000000000000,INTERVAL_MIDPOINT,56,3,5,2,4,49,1,7,2,40,,False,
E0C00226,37512372483000000883/2000000000000000000000,37512372483000000883,2000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,57,3,5,2,4,50,1,7,2,42,,False,
E0C00227,37600872009000000973/2000000000000000000000,37600872009000000973,2000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,58,3,5,2,4,51,1,7,2,42,,False,
E0C00228,37697247144000000913/2000000000000000000000,37697247144000000913,2000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,59,3,5,2,4,52,1,7,2,42,,False,
E0C00229,9438468285750000487/500000000000000000000,9438468285750000487,500000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,58,3,5,2,4,51,1,7,2,40,,False,
E0C00230,37785747363000003223/2000000000000000000000,37785747363000003223,2000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,59,3,5,2,4,51,1,8,2,42,,False,
E0C00231,37785747390000000989/2000000000000000000000,37785747390000000989,2000000000000000000000,INTERVAL_MIDPOINT,59,3,5,2,4,51,1,8,2,42,,False,
E0C00232,4723218423750000403/250000000000000000000,4723218423750000403,250000000000000000000,INTERVAL_MIDPOINT,59,3,5,2,4,51,1,8,2,40,,False,
E0C00233,37825496724000002121/2000000000000000000000,37825496724000002121,2000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,58,3,5,2,4,51,1,7,2,42,,False,
E0C00234,9486748767000000367/500000000000000000000,9486748767000000367,500000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,59,3,5,2,4,52,1,7,2,40,,False,
E0C00235,9504749946000000219/500000000000000000000,9504749946000000219,500000000000000000000,INTERVAL_MIDPOINT,59,3,5,2,4,52,1,7,2,40,,False,
E0C00236,4758374622000000119/250000000000000000000,4758374622000000119,250000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,60,3,5,2,4,53,1,7,2,40,,False,
E0C00237,19049249685000000177/1000000000000000000000,19049249685000000177,1000000000000000000000,INTERVAL_MIDPOINT,61,3,6,2,4,54,1,7,2,42,,False,
E0C00238,38106374601000000577/2000000000000000000000,38106374601000000577,2000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,61,3,6,2,4,54,1,7,2,42,,False,
E0C00239,38155497210000001043/2000000000000000000000,38155497210000001043,2000000000000000000000,INTERVAL_MIDPOINT,62,4,7,2,4,54,1,7,2,42,,False,
E0C00240,238570297350000007/12500000000000000000,238570297350000007,12500000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,62,4,7,2,4,54,1,7,2,38,,False,
E0C00241,76550997948000001/4000000000000000000,76550997948000001,4000000000000000000,INTERVAL_MIDPOINT,63,4,7,2,4,55,1,7,2,36,,False,
E0C00242,7663348964400000303/400000000000000000000,7663348964400000303,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,63,4,7,2,4,55,1,7,2,40,,False,
E0C00243,3843674680200000099/200000000000000000000,3843674680200000099,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,64,4,7,2,4,56,1,7,2,40,,False,
E0C00244,38476124532000000913/2000000000000000000000,38476124532000000913,2000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,65,4,7,2,4,57,1,7,2,42,,False,
E0C00245,1541009880960000043/80000000000000000000,1541009880960000043,80000000000000000000,INTERVAL_MIDPOINT,66,4,7,2,4,57,1,7,2,39,,False,
E0C00246,4817624679000000181/250000000000000000000,4817624679000000181,250000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,66,4,7,2,4,57,1,7,2,40,,False,
E0C00247,7725899461200000171/400000000000000000000,7725899461200000171,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,67,4,7,2,4,58,1,7,2,40,,False,
E0C00248,1935899839800000047/100000000000000000000,1935899839800000047,100000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,66,4,7,2,4,57,1,7,2,40,,False,
E0C00249,38749499370000000349/2000000000000000000000,38749499370000000349,2000000000000000000000,INTERVAL_MIDPOINT,66,4,7,2,4,57,1,7,2,42,,False,
E0C00250,484565622900000009/25000000000000000000,484565622900000009,25000000000000000000,INTERVAL_MIDPOINT,66,4,7,2,4,57,1,7,2,38,,False,
E0C00251,7757474069400000533/400000000000000000000,7757474069400000533,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,67,4,7,2,4,58,1,7,2,40,,False,
E0C00252,7761299436600000667/400000000000000000000,7761299436600000667,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,68,4,7,2,4,58,1,8,2,40,,False,
E0C00253,9701624302500000837/500000000000000000000,9701624302500000837,500000000000000000000,INTERVAL_MIDPOINT,68,4,7,2,4,58,1,8,2,40,,False,
E0C00254,38825623458000001693/2000000000000000000000,38825623458000001693,2000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,67,4,7,2,4,58,1,7,2,42,,False,
E0C00255,7778999366400000223/400000000000000000000,7778999366400000223,400000000000000000000,INTERVAL_MIDPOINT,68,4,7,2,4,59,1,7,2,40,,False,
E0C00256,38902872009000000963/2000000000000000000000,38902872009000000963,2000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,68,4,7,2,4,59,1,7,2,42,,False,
E0C00257,38991371787000001047/2000000000000000000000,38991371787000001047,2000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,69,4,7,2,4,60,1,7,2,42,,False,
E0C00258,39079871265000001127/2000000000000000000000,39079871265000001127,2000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,68,4,7,2,4,59,1,7,2,42,,False,
E0C00259,1958812321800000053/100000000000000000000,1958812321800000053,100000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,69,4,7,2,4,60,1,7,2,40,,False,
E0C00260,39264374433000000583/2000000000000000000000,39264374433000000583,2000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,71,4,7,2,4,62,1,7,2,42,,False,
E0C00261,7852949326800000231/400000000000000000000,7852949326800000231,400000000000000000000,INTERVAL_MIDPOINT,71,4,7,2,4,62,1,7,2,40,,False,
E0C00262,7859249772000000107/400000000000000000000,7859249772000000107,400000000000000000000,INTERVAL_MIDPOINT,71,4,7,2,4,62,1,7,2,40,,False,
E0C00263,4916155897875000141/250000000000000000000,4916155897875000141,250000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,70,3,6,2,4,62,1,6,1,40,,False,
E0C00264,39361121598000001083/2000000000000000000000,39361121598000001083,2000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,71,3,6,2,4,63,1,6,1,42,,False,
E0C00265,7878524798400000097/400000000000000000000,7878524798400000097,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,70,3,6,2,4,62,1,6,1,40,,False,
E0C00266,9852093650250000123/500000000000000000000,9852093650250000123,500000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,68,3,6,2,4,60,1,6,1,40,,False,
E0C00267,9865124946000000329/500000000000000000000,9865124946000000329,500000000000000000000,INTERVAL_MIDPOINT,67,3,6,2,4,60,1,6,1,40,,False,
E0C00268,1973268583650000059/100000000000000000000,1973268583650000059,100000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,67,3,6,2,4,60,1,6,1,40,,False,
E0C00269,7909199248800000221/400000000000000000000,7909199248800000221,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,68,3,6,2,4,61,1,6,1,40,,False,
E0C00270,39634496430000001187/2000000000000000000000,39634496430000001187,2000000000000000000000,INTERVAL_MIDPOINT,69,3,6,2,4,62,1,6,1,42,,False,
E0C00271,7928474329800000207/400000000000000000000,7928474329800000207,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,69,3,6,2,4,62,1,6,1,40,,False,
E0C00272,3973087140300000113/200000000000000000000,3973087140300000113,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,70,3,6,2,4,63,1,6,1,40,,False,
E0C00273,1988512464000000019/100000000000000000000,1988512464000000019,100000000000000000000,INTERVAL_MIDPOINT,69,3,6,2,4,62,1,6,1,40,,False,
E0C00274,39787497456000002241/2000000000000000000000,39787497456000002241,2000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,69,3,6,2,4,62,1,6,1,42,,False,
E0C00275,39827246997000003441/2000000000000000000000,39827246997000003441,2000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,70,3,6,2,4,62,1,7,1,42,,False,
E0C00276,796544940480000069/40000000000000000000,796544940480000069,40000000000000000000,INTERVAL_MIDPOINT,70,3,6,2,4,62,1,7,1,38,,False,
E0C00277,1594364815920000097/80000000000000000000,1594364815920000097,80000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,69,3,6,2,4,62,1,6,1,39,,False,
E0C00278,798314920920000023/40000000000000000000,798314920920000023,40000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,70,3,6,2,4,63,1,6,1,38,,False,
E0C00279,1600169848800000049/80000000000000000000,1600169848800000049,80000000000000000000,INTERVAL_MIDPOINT,71,3,6,2,4,64,1,6,1,39,,False,
E0C00280,400049992950000009/20000000000000000000,400049992950000009,20000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,71,3,6,2,4,64,1,6,1,38,,False,
E0C00281,8013974379000000289/400000000000000000000,8013974379000000289,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,72,4,7,2,4,64,1,7,2,40,,False,
E0C00282,40100621202000001173/2000000000000000000000,40100621202000001173,2000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,73,4,7,2,4,65,1,7,2,42,,False,
E0C00283,40189120644000001263/2000000000000000000000,40189120644000001263,2000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,72,4,7,2,4,64,1,7,2,42,,False,
E0C00284,40285495842000001187/2000000000000000000000,40285495842000001187,2000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,73,4,7,2,4,65,1,7,2,42,,False,
E0C00285,20158499370000000287/1000000000000000000000,20158499370000000287,1000000000000000000000,INTERVAL_MIDPOINT,74,4,7,2,4,66,1,7,2,42,,False,
E0C00286,4032487409700000043/200000000000000000000,4032487409700000043,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,74,4,7,2,4,66,1,7,2,40,,False,
E0C00287,1614959840160000051/80000000000000000000,1614959840160000051,80000000000000000000,INTERVAL_MIDPOINT,73,4,7,2,4,65,1,7,2,39,,False,
E0C00288,40384874619000000741/2000000000000000000000,40384874619000000741,2000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,73,4,7,2,4,65,1,7,2,42,,False,
E0C00289,20232749496000000489/1000000000000000000000,20232749496000000489,1000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,72,3,6,2,4,65,1,7,2,42,,False,
E0C00290,8111774085000000259/400000000000000000000,8111774085000000259,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,71,3,6,2,4,64,1,7,2,40,,False,
E0C00291,40655245632000001223/2000000000000000000000,40655245632000001223,2000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,72,3,6,2,4,65,1,7,2,42,,False,
