phase,cell_id,taskset_id,generation_seed,U_norm,exact_e0,analysis_variant,analysis_id,attempt_index,attempt_budget_seconds,solver_status,certification_status,candidate_vector,task_status_vector,worker_startup_seconds,solver_wall_seconds,solver_cpu_seconds,serialization_seconds,deserialization_seconds,transport_and_exit_seconds,total_wall_seconds,outer_timeout,error_code
SCREENING,U0.4-E0=21473099401200000281/200000000000000000000,v93-p3-screening-u0-t00-54c35eaa9f43,1593532496,0.4,21473099401200000281/200000000000000000000,LOC_THETA_LOC,fc0edbe1fe22af9e9fcbee76c7dd17c86d50352991c3b6d0e9523d95039bd3b1,1,60,COMPLETED,CERTIFIED_TASKSET,"[[""0"",4],[""1"",6],[""2"",12],[""3"",4],[""4"",39],[""5"",37],[""6"",83],[""7"",31],[""8"",48],[""9"",47]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",0.002139075,10.186842066,10.186540853,0.000257750,0.000322383,0.001659199,10.191220473,False,
SCREENING,U0.4-E0=21473099401200000281/200000000000000000000,v93-p3-screening-u0-t01-c29599608520,475610821,0.4,21473099401200000281/200000000000000000000,CW_D,1c5d4209541a0029e0dfda4a30223d1794fc1bf95ff6541f11886b6529528bbf,1,60,TIMEOUT,NOT_CERTIFIED,"[[""0"",10],[""1"",10],[""2"",6],[""3"",8],[""4"",16],[""5"",26],[""6"",31],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""TIMEOUT"",""NOT_CERTIFIED""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",0.002652474,60.078614597,60.076927027,0.000279251,0.000343873,0.001739303,60.083629498,False,
SCREENING,U0.4-E0=21473099401200000281/200000000000000000000,v93-p3-screening-u0-t01-c29599608520,475610821,0.4,21473099401200000281/200000000000000000000,CW_D,1c5d4209541a0029e0dfda4a30223d1794fc1bf95ff6541f11886b6529528bbf,2,90,TIMEOUT,NOT_CERTIFIED,"[[""0"",10],[""1"",10],[""2"",6],[""3"",8],[""4"",16],[""5"",26],[""6"",31],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""TIMEOUT"",""NOT_CERTIFIED""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",0.002216435,90.072501107,90.070636110,0.000328204,0.000434556,0.001635254,90.077115556,False,
SCREENING,U0.4-E0=21473099401200000281/200000000000000000000,v93-p3-screening-u0-t01-c29599608520,475610821,0.4,21473099401200000281/200000000000000000000,LOC_D,0c2ac20e7186aa6028e6272330c6d8b66cd859dd3495215aae3af1dbb4a57f1a,1,60,TIMEOUT,NOT_CERTIFIED,"[[""0"",10],[""1"",10],[""2"",6],[""3"",8],[""4"",16],[""5"",26],[""6"",31],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""TIMEOUT"",""NOT_CERTIFIED""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",0.002290312,60.047071505,60.045529596,0.000280944,0.000366135,0.001622743,60.051631639,False,
SCREENING,U0.4-E0=21473099401200000281/200000000000000000000,v93-p3-screening-u0-t01-c29599608520,475610821,0.4,21473099401200000281/200000000000000000000,LOC_D,0c2ac20e7186aa6028e6272330c6d8b66cd859dd3495215aae3af1dbb4a57f1a,2,90,TIMEOUT,NOT_CERTIFIED,"[[""0"",10],[""1"",10],[""2"",6],[""3"",8],[""4"",16],[""5"",26],[""6"",31],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""TIMEOUT"",""NOT_CERTIFIED""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",0.002275141,90.021156430,90.018783872,0.000285091,0.000349844,0.001694159,90.025760665,False,
SCREENING,U0.4-E0=21473099401200000281/200000000000000000000,v93-p3-screening-u0-t01-c29599608520,475610821,0.4,21473099401200000281/200000000000000000000,CW_THETA_CW,55bd92004126fde6e46a473450bddf9879c5c2b352fc9540d1232771f9ebab50,1,60,TIMEOUT,NOT_CERTIFIED,"[[""0"",10],[""1"",10],[""2"",6],[""3"",8],[""4"",10],[""5"",17],[""6"",19],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""TIMEOUT"",""NOT_CERTIFIED""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",0.002193803,60.129140208,60.127781991,0.000296653,0.000475102,0.001543153,60.133648919,False,
SCREENING,U0.4-E0=21473099401200000281/200000000000000000000,v93-p3-screening-u0-t01-c29599608520,475610821,0.4,21473099401200000281/200000000000000000000,CW_THETA_CW,55bd92004126fde6e46a473450bddf9879c5c2b352fc9540d1232771f9ebab50,2,90,TIMEOUT,NOT_CERTIFIED,"[[""0"",10],[""1"",10],[""2"",6],[""3"",8],[""4"",10],[""5"",17],[""6"",19],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""TIMEOUT"",""NOT_CERTIFIED""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",0.002518688,90.029905460,90.027620327,0.000339144,0.000360695,0.001691337,90.034815324,False,
SCREENING,U0.4-E0=21473099401200000281/200000000000000000000,v93-p3-screening-u0-t01-c29599608520,475610821,0.4,21473099401200000281/200000000000000000000,LOC_THETA_CW,8a1618611d9fb2ed2c6194fe5c01b9cf001ec8bb909d8882fc17d9899db40bb9,1,60,NOT_APPLICABLE_DEPENDENCY,NOT_APPLICABLE,"[[""0"",null],[""1"",null],[""2"",null],[""3"",null],[""4"",null],[""5"",null],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""1"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""2"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""3"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""4"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""5"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""6"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""7"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""8"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""9"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""]]",0.002294297,0.001605400,0.001595421,0.000191604,0.000343262,0.001306872,0.005741435,False,
SCREENING,U0.4-E0=21473099401200000281/200000000000000000000,v93-p3-screening-u0-t01-c29599608520,475610821,0.4,21473099401200000281/200000000000000000000,LOC_THETA_LOC,4465d0324d9facc95dc7c3840fa3a12df311756b8bddafb07c33401503e57216,1,60,TIMEOUT,NOT_CERTIFIED,"[[""0"",10],[""1"",10],[""2"",6],[""3"",8],[""4"",10],[""5"",17],[""6"",19],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""TIMEOUT"",""NOT_CERTIFIED""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",0.002663913,60.036403597,60.034666376,0.000296773,0.000385703,0.001604599,60.041354585,False,
SCREENING,U0.4-E0=21473099401200000281/200000000000000000000,v93-p3-screening-u0-t01-c29599608520,475610821,0.4,21473099401200000281/200000000000000000000,LOC_THETA_LOC,4465d0324d9facc95dc7c3840fa3a12df311756b8bddafb07c33401503e57216,2,90,TIMEOUT,NOT_CERTIFIED,"[[""0"",10],[""1"",10],[""2"",6],[""3"",8],[""4"",10],[""5"",17],[""6"",19],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""TIMEOUT"",""NOT_CERTIFIED""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",0.002233241,90.096619010,90.094663998,0.000288648,0.000422573,0.001680337,90.101243809,False,
SCREENING,U0.4-E0=43409021832000000987/400000000000000000000,v93-p3-screening-u0-t00-54c35eaa9f43,1593532496,0.4,43409021832000000987/400000000000000000000,CW_D,54aa3c269070b84b2f909141abd1f1b5aff6a7b4a601654e9e4955a861ec4602,1,60,TIMEOUT,NOT_CERTIFIED,"[[""0"",4],[""1"",6],[""2"",12],[""3"",4],[""4"",43],[""5"",44],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""TIMEOUT"",""NOT_CERTIFIED""],[""7"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",0.002574600,60.018199752,60.016887149,0.000310871,0.000427973,0.001574569,60.023087765,False,
SCREENING,U0.4-E0=43409021832000000987/400000000000000000000,v93-p3-screening-u0-t00-54c35eaa9f43,1593532496,0.4,43409021832000000987/400000000000000000000,CW_D,54aa3c269070b84b2f909141abd1f1b5aff6a7b4a601654e9e4955a861ec4602,2,90,TIMEOUT,NOT_CERTIFIED,"[[""0"",4],[""1"",6],[""2"",12],[""3"",4],[""4"",43],[""5"",44],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""TIMEOUT"",""NOT_CERTIFIED""],[""7"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",0.002229921,90.090796849,90.088471792,0.000434675,0.000485422,0.001925423,90.095872290,False,
SCREENING,U0.4-E0=43409021832000000987/400000000000000000000,v93-p3-screening-u0-t00-54c35eaa9f43,1593532496,0.4,43409021832000000987/400000000000000000000,LOC_D,f37c1b006211eaa382f125b21f47671a7f3678569cf2436c78e36a8f78543441,1,60,TIMEOUT,NOT_CERTIFIED,"[[""0"",4],[""1"",6],[""2"",12],[""3"",4],[""4"",43],[""5"",44],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""TIMEOUT"",""NOT_CERTIFIED""],[""7"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",0.002503915,60.033768363,60.032477675,0.000313515,0.000378018,0.001652555,60.038616366,False,
SCREENING,U0.4-E0=43409021832000000987/400000000000000000000,v93-p3-screening-u0-t00-54c35eaa9f43,1593532496,0.4,43409021832000000987/400000000000000000000,LOC_D,f37c1b006211eaa382f125b21f47671a7f3678569cf2436c78e36a8f78543441,2,90,TIMEOUT,NOT_CERTIFIED,"[[""0"",4],[""1"",6],[""2"",12],[""3"",4],[""4"",43],[""5"",44],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""TIMEOUT"",""NOT_CERTIFIED""],[""7"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",0.002122070,90.014956850,90.012808470,0.000316181,0.000473409,0.001623337,90.019491847,False,
SCREENING,U0.4-E0=43409021832000000987/400000000000000000000,v93-p3-screening-u0-t00-54c35eaa9f43,1593532496,0.4,43409021832000000987/400000000000000000000,CW_THETA_CW,3f6cd50a6bf4094db13b7c0c5e2b82e2a24453e8c2be9f6631202c0de79f4bd9,1,60,COMPLETED,CERTIFIED_TASKSET,"[[""0"",4],[""1"",6],[""2"",12],[""3"",4],[""4"",39],[""5"",37],[""6"",83],[""7"",31],[""8"",48],[""9"",47]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",0.002312608,10.752019564,10.751746349,0.000280783,0.000407153,0.001673140,10.756693248,False,
SCREENING,U0.4-E0=43409021832000000987/400000000000000000000,v93-p3-screening-u0-t00-54c35eaa9f43,1593532496,0.4,43409021832000000987/400000000000000000000,LOC_THETA_CW,a3340888fd01fd61f68b85d4cdeb651ea38b4f5f9f274cab3ca3ed244bce54fd,1,60,COMPLETED,CERTIFIED_TASKSET,"[[""0"",4],[""1"",6],[""2"",12],[""3"",4],[""4"",39],[""5"",37],[""6"",83],[""7"",31],[""8"",48],[""9"",47]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",0.002274339,10.842920131,10.842704164,0.000299900,0.000558842,0.001634908,10.847688120,False,
SCREENING,U0.4-E0=43409021832000000987/400000000000000000000,v93-p3-screening-u0-t00-54c35eaa9f43,1593532496,0.4,43409021832000000987/400000000000000000000,LOC_THETA_LOC,f1963a2ec8b445a0d364f23a869d51ce14bddc8918f1790d15be0fc27940d4b0,1,60,COMPLETED,CERTIFIED_TASKSET,"[[""0"",4],[""1"",6],[""2"",12],[""3"",4],[""4"",39],[""5"",37],[""6"",83],[""7"",31],[""8"",48],[""9"",47]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",0.002304441,10.757927712,10.757684757,0.000254282,0.000407383,0.001849597,10.762743415,False,
SCREENING,U0.4-E0=43409021832000000987/400000000000000000000,v93-p3-screening-u0-t01-c29599608520,475610821,0.4,43409021832000000987/400000000000000000000,CW_D,626c5a6db1faf06bc7fa920732cca995ad154fd9da2aa9d4cb81162f7a35ae37,1,60,TIMEOUT,NOT_CERTIFIED,"[[""0"",10],[""1"",10],[""2"",6],[""3"",8],[""4"",16],[""5"",26],[""6"",31],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""TIMEOUT"",""NOT_CERTIFIED""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",0.002586943,60.059273673,60.054378145,0.000286724,0.000382988,0.001699809,60.064230137,False,
SCREENING,U0.4-E0=43409021832000000987/400000000000000000000,v93-p3-screening-u0-t01-c29599608520,475610821,0.4,43409021832000000987/400000000000000000000,CW_D,626c5a6db1faf06bc7fa920732cca995ad154fd9da2aa9d4cb81162f7a35ae37,2,90,TIMEOUT,NOT_CERTIFIED,"[[""0"",10],[""1"",10],[""2"",6],[""3"",8],[""4"",16],[""5"",26],[""6"",31],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""TIMEOUT"",""NOT_CERTIFIED""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",0.002195159,90.011204950,90.004784507,0.000337551,0.000519607,0.001650245,90.015907512,False,
SCREENING,U0.4-E0=43409021832000000987/400000000000000000000,v93-p3-screening-u0-t01-c29599608520,475610821,0.4,43409021832000000987/400000000000000000000,LOC_D,94f0ca920d8a5677600df8ba8bc27e8500599489cb1accb52429b17e33100dfb,1,60,TIMEOUT,NOT_CERTIFIED,"[[""0"",10],[""1"",10],[""2"",6],[""3"",8],[""4"",16],[""5"",26],[""6"",31],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""TIMEOUT"",""NOT_CERTIFIED""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",0.002481166,60.002250968,60.000937827,0.000312373,0.000476395,0.002279448,60.007800350,False,
