phase,structure,cell_id,U_norm,taskset_id,relation,task_id,priority_rank,complete_candidate,local_candidate,improvement,status,envelope_common_count,envelope_strict_count,envelope_equal_count,envelope_violation_count,local_only_closure_count,q_plus_h_equals_w_count
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t04-9baed33111eb,RECURSIVE_CARRY_IN,5,5,12,12,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t04-9baed33111eb,RECURSIVE_CARRY_IN,6,6,23,23,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t04-9baed33111eb,RECURSIVE_CARRY_IN,7,7,29,29,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t04-9baed33111eb,RECURSIVE_CARRY_IN,8,8,26,26,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t04-9baed33111eb,RECURSIVE_CARRY_IN,9,9,104,104,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t00-a72990308787,DEADLINE_CARRY_IN,0,0,25,25,0,EQUAL,25,0,25,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t00-a72990308787,DEADLINE_CARRY_IN,1,1,6,6,0,EQUAL,6,0,6,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t00-a72990308787,DEADLINE_CARRY_IN,2,2,1,1,0,EQUAL,1,0,1,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t00-a72990308787,DEADLINE_CARRY_IN,3,3,15,15,0,EQUAL,15,0,15,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t00-a72990308787,DEADLINE_CARRY_IN,4,4,81,81,0,EQUAL,81,0,81,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t00-a72990308787,DEADLINE_CARRY_IN,5,5,93,93,0,EQUAL,93,0,93,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t00-a72990308787,DEADLINE_CARRY_IN,6,6,95,95,0,EQUAL,95,0,95,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t00-a72990308787,DEADLINE_CARRY_IN,7,7,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t00-a72990308787,DEADLINE_CARRY_IN,8,8,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t00-a72990308787,DEADLINE_CARRY_IN,9,9,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t00-a72990308787,FIXED_CW_CARRY_IN,0,0,25,25,0,EQUAL,25,0,25,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t00-a72990308787,FIXED_CW_CARRY_IN,1,1,6,6,0,EQUAL,6,0,6,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t00-a72990308787,FIXED_CW_CARRY_IN,2,2,1,1,0,EQUAL,1,0,1,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t00-a72990308787,FIXED_CW_CARRY_IN,3,3,15,15,0,EQUAL,15,0,15,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t00-a72990308787,FIXED_CW_CARRY_IN,4,4,80,80,0,EQUAL,80,54,26,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t00-a72990308787,FIXED_CW_CARRY_IN,5,5,86,86,0,EQUAL,86,60,26,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t00-a72990308787,FIXED_CW_CARRY_IN,6,6,73,73,0,EQUAL,73,0,73,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t00-a72990308787,FIXED_CW_CARRY_IN,7,7,134,134,0,EQUAL,134,127,7,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t00-a72990308787,FIXED_CW_CARRY_IN,8,8,110,110,0,EQUAL,110,96,14,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t00-a72990308787,FIXED_CW_CARRY_IN,9,9,108,,,NOT_APPLICABLE,108,101,7,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t00-a72990308787,RECURSIVE_CARRY_IN,0,0,25,25,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t00-a72990308787,RECURSIVE_CARRY_IN,1,1,6,6,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t00-a72990308787,RECURSIVE_CARRY_IN,2,2,1,1,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t00-a72990308787,RECURSIVE_CARRY_IN,3,3,15,15,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t00-a72990308787,RECURSIVE_CARRY_IN,4,4,80,80,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t00-a72990308787,RECURSIVE_CARRY_IN,5,5,86,86,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t00-a72990308787,RECURSIVE_CARRY_IN,6,6,73,73,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t00-a72990308787,RECURSIVE_CARRY_IN,7,7,134,134,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t00-a72990308787,RECURSIVE_CARRY_IN,8,8,110,110,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t00-a72990308787,RECURSIVE_CARRY_IN,9,9,108,108,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t01-8fa3711e6bf7,DEADLINE_CARRY_IN,0,0,16,16,0,EQUAL,16,0,16,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t01-8fa3711e6bf7,DEADLINE_CARRY_IN,1,1,14,14,0,EQUAL,14,0,14,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t01-8fa3711e6bf7,DEADLINE_CARRY_IN,2,2,29,29,0,EQUAL,29,0,29,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t01-8fa3711e6bf7,DEADLINE_CARRY_IN,3,3,4,4,0,EQUAL,4,0,4,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t01-8fa3711e6bf7,DEADLINE_CARRY_IN,4,4,56,56,0,EQUAL,56,0,56,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t01-8fa3711e6bf7,DEADLINE_CARRY_IN,5,5,133,133,0,EQUAL,133,85,48,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t01-8fa3711e6bf7,DEADLINE_CARRY_IN,6,6,,,,NOT_APPLICABLE,151,85,66,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t01-8fa3711e6bf7,DEADLINE_CARRY_IN,7,7,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t01-8fa3711e6bf7,DEADLINE_CARRY_IN,8,8,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t01-8fa3711e6bf7,DEADLINE_CARRY_IN,9,9,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t01-8fa3711e6bf7,FIXED_CW_CARRY_IN,0,0,16,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t01-8fa3711e6bf7,FIXED_CW_CARRY_IN,1,1,14,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t01-8fa3711e6bf7,FIXED_CW_CARRY_IN,2,2,29,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t01-8fa3711e6bf7,FIXED_CW_CARRY_IN,3,3,4,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t01-8fa3711e6bf7,FIXED_CW_CARRY_IN,4,4,52,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t01-8fa3711e6bf7,FIXED_CW_CARRY_IN,5,5,114,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t01-8fa3711e6bf7,FIXED_CW_CARRY_IN,6,6,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t01-8fa3711e6bf7,FIXED_CW_CARRY_IN,7,7,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t01-8fa3711e6bf7,FIXED_CW_CARRY_IN,8,8,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t01-8fa3711e6bf7,FIXED_CW_CARRY_IN,9,9,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t01-8fa3711e6bf7,RECURSIVE_CARRY_IN,0,0,16,16,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t01-8fa3711e6bf7,RECURSIVE_CARRY_IN,1,1,14,14,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t01-8fa3711e6bf7,RECURSIVE_CARRY_IN,2,2,29,29,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t01-8fa3711e6bf7,RECURSIVE_CARRY_IN,3,3,4,4,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t01-8fa3711e6bf7,RECURSIVE_CARRY_IN,4,4,52,52,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t01-8fa3711e6bf7,RECURSIVE_CARRY_IN,5,5,114,114,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t01-8fa3711e6bf7,RECURSIVE_CARRY_IN,6,6,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t01-8fa3711e6bf7,RECURSIVE_CARRY_IN,7,7,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t01-8fa3711e6bf7,RECURSIVE_CARRY_IN,8,8,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t01-8fa3711e6bf7,RECURSIVE_CARRY_IN,9,9,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t02-b406d40662ca,DEADLINE_CARRY_IN,0,0,7,7,0,EQUAL,7,0,7,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t02-b406d40662ca,DEADLINE_CARRY_IN,1,1,2,2,0,EQUAL,2,0,2,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t02-b406d40662ca,DEADLINE_CARRY_IN,2,2,16,16,0,EQUAL,16,0,16,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t02-b406d40662ca,DEADLINE_CARRY_IN,3,3,40,40,0,EQUAL,40,0,40,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t02-b406d40662ca,DEADLINE_CARRY_IN,4,4,25,25,0,EQUAL,25,0,25,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t02-b406d40662ca,DEADLINE_CARRY_IN,5,5,22,22,0,EQUAL,22,0,22,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t02-b406d40662ca,DEADLINE_CARRY_IN,6,6,88,88,0,EQUAL,88,71,17,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t02-b406d40662ca,DEADLINE_CARRY_IN,7,7,51,51,0,EQUAL,51,0,51,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t02-b406d40662ca,DEADLINE_CARRY_IN,8,8,106,106,0,EQUAL,106,69,37,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t02-b406d40662ca,DEADLINE_CARRY_IN,9,9,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t02-b406d40662ca,FIXED_CW_CARRY_IN,0,0,7,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t02-b406d40662ca,FIXED_CW_CARRY_IN,1,1,2,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t02-b406d40662ca,FIXED_CW_CARRY_IN,2,2,16,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t02-b406d40662ca,FIXED_CW_CARRY_IN,3,3,40,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t02-b406d40662ca,FIXED_CW_CARRY_IN,4,4,23,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t02-b406d40662ca,FIXED_CW_CARRY_IN,5,5,13,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t02-b406d40662ca,FIXED_CW_CARRY_IN,6,6,74,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t02-b406d40662ca,FIXED_CW_CARRY_IN,7,7,26,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t02-b406d40662ca,FIXED_CW_CARRY_IN,8,8,81,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t02-b406d40662ca,FIXED_CW_CARRY_IN,9,9,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t02-b406d40662ca,RECURSIVE_CARRY_IN,0,0,7,7,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t02-b406d40662ca,RECURSIVE_CARRY_IN,1,1,2,2,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t02-b406d40662ca,RECURSIVE_CARRY_IN,2,2,16,16,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t02-b406d40662ca,RECURSIVE_CARRY_IN,3,3,40,40,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t02-b406d40662ca,RECURSIVE_CARRY_IN,4,4,23,23,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t02-b406d40662ca,RECURSIVE_CARRY_IN,5,5,13,13,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t02-b406d40662ca,RECURSIVE_CARRY_IN,6,6,74,74,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t02-b406d40662ca,RECURSIVE_CARRY_IN,7,7,26,26,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t02-b406d40662ca,RECURSIVE_CARRY_IN,8,8,81,81,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t02-b406d40662ca,RECURSIVE_CARRY_IN,9,9,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t03-c119fe98880e,DEADLINE_CARRY_IN,0,0,42,42,0,EQUAL,42,0,42,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t03-c119fe98880e,DEADLINE_CARRY_IN,1,1,9,9,0,EQUAL,9,0,9,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t03-c119fe98880e,DEADLINE_CARRY_IN,2,2,9,9,0,EQUAL,9,0,9,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t03-c119fe98880e,DEADLINE_CARRY_IN,3,3,19,19,0,EQUAL,19,0,19,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t03-c119fe98880e,DEADLINE_CARRY_IN,4,4,45,45,0,EQUAL,45,0,45,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t03-c119fe98880e,DEADLINE_CARRY_IN,5,5,51,51,0,EQUAL,51,0,51,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t03-c119fe98880e,DEADLINE_CARRY_IN,6,6,71,71,0,EQUAL,71,0,71,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t03-c119fe98880e,DEADLINE_CARRY_IN,7,7,81,81,0,EQUAL,81,39,42,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t03-c119fe98880e,DEADLINE_CARRY_IN,8,8,123,123,0,EQUAL,123,84,39,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t03-c119fe98880e,DEADLINE_CARRY_IN,9,9,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t03-c119fe98880e,FIXED_CW_CARRY_IN,0,0,42,42,0,EQUAL,42,0,42,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t03-c119fe98880e,FIXED_CW_CARRY_IN,1,1,9,9,0,EQUAL,9,0,9,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t03-c119fe98880e,FIXED_CW_CARRY_IN,2,2,9,9,0,EQUAL,9,0,9,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t03-c119fe98880e,FIXED_CW_CARRY_IN,3,3,19,19,0,EQUAL,19,0,19,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t03-c119fe98880e,FIXED_CW_CARRY_IN,4,4,36,36,0,EQUAL,36,0,36,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t03-c119fe98880e,FIXED_CW_CARRY_IN,5,5,33,33,0,EQUAL,33,0,33,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t03-c119fe98880e,FIXED_CW_CARRY_IN,6,6,45,45,0,EQUAL,45,0,45,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t03-c119fe98880e,FIXED_CW_CARRY_IN,7,7,45,45,0,EQUAL,45,0,45,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t03-c119fe98880e,FIXED_CW_CARRY_IN,8,8,84,84,0,EQUAL,84,64,20,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t03-c119fe98880e,FIXED_CW_CARRY_IN,9,9,145,145,0,EQUAL,145,129,16,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t03-c119fe98880e,RECURSIVE_CARRY_IN,0,0,42,42,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t03-c119fe98880e,RECURSIVE_CARRY_IN,1,1,9,9,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t03-c119fe98880e,RECURSIVE_CARRY_IN,2,2,9,9,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t03-c119fe98880e,RECURSIVE_CARRY_IN,3,3,19,19,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t03-c119fe98880e,RECURSIVE_CARRY_IN,4,4,36,36,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t03-c119fe98880e,RECURSIVE_CARRY_IN,5,5,33,33,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t03-c119fe98880e,RECURSIVE_CARRY_IN,6,6,45,45,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t03-c119fe98880e,RECURSIVE_CARRY_IN,7,7,45,45,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t03-c119fe98880e,RECURSIVE_CARRY_IN,8,8,84,84,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t03-c119fe98880e,RECURSIVE_CARRY_IN,9,9,145,145,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t04-c99f10a1fed4,DEADLINE_CARRY_IN,0,0,3,3,0,EQUAL,3,0,3,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t04-c99f10a1fed4,DEADLINE_CARRY_IN,1,1,9,9,0,EQUAL,9,0,9,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t04-c99f10a1fed4,DEADLINE_CARRY_IN,2,2,27,27,0,EQUAL,27,0,27,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t04-c99f10a1fed4,DEADLINE_CARRY_IN,3,3,24,24,0,EQUAL,24,0,24,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t04-c99f10a1fed4,DEADLINE_CARRY_IN,4,4,32,32,0,EQUAL,32,0,32,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t04-c99f10a1fed4,DEADLINE_CARRY_IN,5,5,94,94,0,EQUAL,94,6,88,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t04-c99f10a1fed4,DEADLINE_CARRY_IN,6,6,75,75,0,EQUAL,75,0,75,0,0,1
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t04-c99f10a1fed4,DEADLINE_CARRY_IN,7,7,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t04-c99f10a1fed4,DEADLINE_CARRY_IN,8,8,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t04-c99f10a1fed4,DEADLINE_CARRY_IN,9,9,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t04-c99f10a1fed4,FIXED_CW_CARRY_IN,0,0,3,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t04-c99f10a1fed4,FIXED_CW_CARRY_IN,1,1,9,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t04-c99f10a1fed4,FIXED_CW_CARRY_IN,2,2,27,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t04-c99f10a1fed4,FIXED_CW_CARRY_IN,3,3,24,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t04-c99f10a1fed4,FIXED_CW_CARRY_IN,4,4,29,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t04-c99f10a1fed4,FIXED_CW_CARRY_IN,5,5,79,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t04-c99f10a1fed4,FIXED_CW_CARRY_IN,6,6,41,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t04-c99f10a1fed4,FIXED_CW_CARRY_IN,7,7,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t04-c99f10a1fed4,FIXED_CW_CARRY_IN,8,8,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t04-c99f10a1fed4,FIXED_CW_CARRY_IN,9,9,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t04-c99f10a1fed4,RECURSIVE_CARRY_IN,0,0,3,3,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t04-c99f10a1fed4,RECURSIVE_CARRY_IN,1,1,9,9,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t04-c99f10a1fed4,RECURSIVE_CARRY_IN,2,2,27,27,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t04-c99f10a1fed4,RECURSIVE_CARRY_IN,3,3,24,24,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.6,0.6,v93-p2-screening-s3-u1-t04-c99f10a1fed4,RECURSIVE_CARRY_IN,4,4,29,29,0,EQUAL,0,0,0,0,0,0
