phase,cell_id,utilization,exact_e0,taskset_id,relation,task_id,priority_rank,w,h,q,visited_by_complete,visited_by_local,complete_envelope,local_envelope,envelope_relation,service_value,complete_closure,local_closure,local_only_closure,predicted_interval_hit
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,6,6,39,0,36,True,True,11959800000000000533/200000000000000000000,11959800000000000533/200000000000000000000,EQUAL,293696099401200060281/200000000000000000000,False,False,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,6,6,39,0,37,True,True,376940625000000017/6250000000000000000,376940625000000017/6250000000000000000,EQUAL,301473899401200100281/200000000000000000000,False,False,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,6,6,39,0,38,True,True,2432880000000000111/40000000000000000000,2432880000000000111/40000000000000000000,EQUAL,309251699401200080281/200000000000000000000,False,False,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,6,6,39,0,39,True,True,6133350000000000283/100000000000000000000,6133350000000000283/100000000000000000000,EQUAL,317029499401200080281/200000000000000000000,True,True,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,7,7,37,0,1,True,True,58125000000000001/25000000000000000000,58125000000000001/25000000000000000000,EQUAL,21473099401200000281/200000000000000000000,False,False,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,7,7,37,0,2,True,True,58125000000000001/12500000000000000000,58125000000000001/12500000000000000000,EQUAL,29250899401200002281/200000000000000000000,False,False,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,7,7,37,0,3,True,True,174375000000000003/25000000000000000000,174375000000000003/25000000000000000000,EQUAL,37028699401200002281/200000000000000000000,False,False,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,7,7,37,0,4,True,True,58125000000000001/6250000000000000000,58125000000000001/6250000000000000000,EQUAL,44806499401200006281/200000000000000000000,False,False,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,7,7,37,0,5,True,True,58125000000000001/5000000000000000000,58125000000000001/5000000000000000000,EQUAL,52584299401200006281/200000000000000000000,False,False,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,7,7,37,0,6,True,True,340612500000000007/25000000000000000000,41559375000000001/3125000000000000000,STRICT,60362099401200012281/200000000000000000000,False,False,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,7,7,37,0,7,True,True,390600000000000009/25000000000000000000,374325000000000011/25000000000000000000,STRICT,68139899401200014281/200000000000000000000,False,False,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,7,7,37,0,8,True,True,440587500000000011/25000000000000000000,3301500000000000097/200000000000000000000,STRICT,75917699401200010281/200000000000000000000,False,False,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,7,7,37,0,9,True,True,490575000000000013/25000000000000000000,3636300000000000121/200000000000000000000,STRICT,83695499401200012281/200000000000000000000,False,False,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,7,7,37,0,10,True,True,108112500000000003/5000000000000000000,394320000000000013/20000000000000000000,STRICT,91473299401200020281/200000000000000000000,False,False,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,7,7,37,0,11,True,True,291206250000000009/12500000000000000000,4250100000000000139/200000000000000000000,STRICT,99251099401200020281/200000000000000000000,False,False,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,7,7,37,0,12,True,True,624262500000000021/25000000000000000000,4584900000000000163/200000000000000000000,STRICT,107028899401200026281/200000000000000000000,False,False,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,7,7,37,0,13,True,True,5301000000000000177/200000000000000000000,1222950000000000043/50000000000000000000,STRICT,114806699401200028281/200000000000000000000,False,False,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,7,7,37,0,14,True,True,5635800000000000201/200000000000000000000,5161500000000000189/200000000000000000000,STRICT,122584499401200020281/200000000000000000000,False,False,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,7,7,37,0,15,True,True,594270000000000021/20000000000000000000,2715600000000000103/100000000000000000000,STRICT,130362299401200020281/200000000000000000000,False,False,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,7,7,37,0,16,True,True,6249600000000000219/200000000000000000000,5700900000000000223/200000000000000000000,STRICT,138140099401200040281/200000000000000000000,False,False,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,7,7,37,0,17,True,True,6584400000000000243/200000000000000000000,74632500000000003/2500000000000000000,STRICT,145917899401200020281/200000000000000000000,False,False,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,7,7,37,0,18,True,True,1722825000000000063/50000000000000000000,6240300000000000257/200000000000000000000,STRICT,153695699401200040281/200000000000000000000,False,False,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,7,7,37,0,19,True,True,7198200000000000261/200000000000000000000,6537900000000000289/200000000000000000000,STRICT,161473499401200040281/200000000000000000000,False,False,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,7,7,37,0,20,True,True,1506600000000000057/40000000000000000000,6705300000000000307/200000000000000000000,STRICT,169251299401200040281/200000000000000000000,False,False,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,7,7,37,0,21,True,True,3919950000000000147/100000000000000000000,274908000000000013/8000000000000000000,STRICT,177029099401200040281/200000000000000000000,False,False,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,7,7,37,0,22,True,True,8146800000000000303/200000000000000000000,3571200000000000171/100000000000000000000,STRICT,184806899401200040281/200000000000000000000,False,False,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,7,7,37,0,23,True,True,8481600000000000327/200000000000000000000,229593750000000011/6250000000000000000,STRICT,192584699401200060281/200000000000000000000,False,False,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,7,7,37,0,24,True,True,549281250000000021/12500000000000000000,3775800000000000181/100000000000000000000,STRICT,200362499401200040281/200000000000000000000,False,False,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,7,7,37,0,25,True,True,1819080000000000069/40000000000000000000,1939050000000000093/50000000000000000000,STRICT,208140299401200060281/200000000000000000000,False,False,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,7,7,37,0,26,True,True,9430200000000000369/200000000000000000000,3980400000000000191/100000000000000000000,STRICT,215918099401200040281/200000000000000000000,False,False,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,7,7,37,0,27,True,True,476625000000000019/10000000000000000000,1020675000000000049/25000000000000000000,STRICT,223695899401200060281/200000000000000000000,False,False,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,7,7,37,0,28,True,True,9634800000000000391/200000000000000000000,4185000000000000201/100000000000000000000,STRICT,231473699401200040281/200000000000000000000,False,False,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,7,7,37,0,29,True,True,4868550000000000201/100000000000000000000,8704800000000000411/200000000000000000000,STRICT,239251499401200040281/200000000000000000000,False,False,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,7,7,37,0,30,True,True,9839400000000000413/200000000000000000000,451980000000000021/10000000000000000000,STRICT,247029299401200080281/200000000000000000000,False,False,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,7,7,37,0,31,True,True,1242712500000000053/25000000000000000000,9374400000000000429/200000000000000000000,STRICT,254807099401200060281/200000000000000000000,False,False,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,7,7,37,0,32,True,True,2008800000000000087/40000000000000000000,4854600000000000219/100000000000000000000,STRICT,262584899401200060281/200000000000000000000,False,False,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,7,7,37,0,33,True,True,5073150000000000223/100000000000000000000,10044000000000000447/200000000000000000000,STRICT,270362699401200040281/200000000000000000000,False,False,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,7,7,37,0,34,True,True,10248600000000000457/200000000000000000000,10248600000000000457/200000000000000000000,EQUAL,278140499401200080281/200000000000000000000,False,False,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,7,7,37,0,35,True,True,2587725000000000117/50000000000000000000,2587725000000000117/50000000000000000000,EQUAL,285918299401200060281/200000000000000000000,False,False,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,7,7,37,0,36,True,True,10453200000000000479/200000000000000000000,10453200000000000479/200000000000000000000,EQUAL,293696099401200060281/200000000000000000000,False,False,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,7,7,37,0,37,True,True,1055550000000000049/20000000000000000000,1055550000000000049/20000000000000000000,EQUAL,301473899401200100281/200000000000000000000,True,True,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,8,8,79,0,1,True,True,2511/1000000,2511/1000000,EQUAL,21473099401200000281/200000000000000000000,False,False,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,8,8,79,0,2,True,True,2511/500000,2511/500000,EQUAL,29250899401200002281/200000000000000000000,False,False,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,8,8,79,0,3,True,True,7533/1000000,7533/1000000,EQUAL,37028699401200002281/200000000000000000000,False,False,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,8,8,79,0,4,True,True,2511/250000,2511/250000,EQUAL,44806499401200006281/200000000000000000000,False,False,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,8,8,79,0,5,True,True,2511/200000,2511/200000,EQUAL,52584299401200006281/200000000000000000000,False,False,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,8,8,79,0,6,True,True,368512500000000001/25000000000000000000,180187500000000001/12500000000000000000,STRICT,60362099401200012281/200000000000000000000,False,False,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,8,8,79,0,7,True,True,211575000000000001/12500000000000000000,101718750000000001/6250000000000000000,STRICT,68139899401200014281/200000000000000000000,False,False,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,8,8,79,0,8,True,True,477787500000000003/25000000000000000000,226687500000000003/12500000000000000000,STRICT,75917699401200010281/200000000000000000000,False,False,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,8,8,79,0,9,True,True,133106250000000001/6250000000000000000,62484375000000001/3125000000000000000,STRICT,83695499401200012281/200000000000000000000,False,False,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,8,8,79,0,10,True,True,117412500000000001/5000000000000000000,54637500000000001/2500000000000000000,STRICT,91473299401200020281/200000000000000000000,False,False,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,8,8,79,0,11,True,True,633562500000000007/25000000000000000000,148218750000000003/6250000000000000000,STRICT,99251099401200020281/200000000000000000000,False,False,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,8,8,79,0,12,True,True,680062500000000009/25000000000000000000,319687500000000007/12500000000000000000,STRICT,107028899401200026281/200000000000000000000,False,False,False,False
B,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,2/5,21473099401200000281/200000000000000000000,v93-5ae59c98f2-t00001-79e06ae2e5a4,DEADLINE_CARRY_IN,8,8,79,0,13,True,True,726562500000000011/25000000000000000000,42867187500000001/1562500000000000000,STRICT,114806699401200028281/200000000000000000000,False,False,False,False
